"Multisizer","2020-01-09  18:29"
"File name:","0K_606_2020-01-09_02.#m4"
"Generation:","0K"
"Population:","606"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2020-01-09  18:28"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","50145"
"Counting threshold:","0.600"
"Counts above threshold:","50145"
"Coincidence corrected:","52043"

"From","0.113"
"To","22.45"
"Number ",52207
"Mean:","0.226"
"Median:","0.205"
"D(0,0):",0.738
"Mean/Median ratio:","1.100"
"Mode:","0.198"
"95% Conf. Limits:","0.225"
"95% Conf. Limits:","0.227"
"S.D.:","0.0955"
"Variance:","0.00912"
"C.V.:","42.32"
"Skewness:","2.405"
"Kurtosis:","10.45"
"d10:","0.135"
"d50:","0.205"
"d90:","0.327"
"Specific Surf. Area:","78271"

"% <","Size "
10,0.135
25,0.162
50,0.205
75,0.260
90,0.327

"% >","Size "
10,0.327
25,0.260
50,0.205
75,0.162
90,0.135

"Size ","% <"
1,99.95
10,100
100,100
1000,100

"Size ","% >"
1,0.046
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,1591,0.113,0.117,0.121
2,1979,0.121,0.126,0.130
3,2325,0.130,0.135,0.140
4,2633,0.140,0.144,0.149
5,3094,0.149,0.154,0.159
6,3245,0.159,0.165,0.170
7,3616,0.170,0.175,0.181
8,3651,0.181,0.186,0.192
9,3620,0.192,0.198,0.204
10,3555,0.204,0.210,0.217
11,3417,0.217,0.223,0.229
12,3141,0.229,0.236,0.243
13,2931,0.243,0.250,0.257
14,2458,0.257,0.264,0.271
15,2211,0.271,0.279,0.286
16,1735,0.286,0.294,0.302
17,1388,0.302,0.310,0.318
18,1057,0.318,0.326,0.334
19,701,0.334,0.343,0.351
20,490,0.351,0.360,0.369
21,411,0.369,0.378,0.387
22,292,0.387,0.397,0.406
23,307,0.406,0.416,0.426
24,288,0.426,0.436,0.446
25,258,0.446,0.456,0.467
26,249,0.467,0.478,0.488
27,258,0.488,0.499,0.510
28,211,0.510,0.522,0.533
29,222,0.533,0.545,0.556
30,185,0.556,0.568,0.581
31,113,0.581,0.593,0.605
32,102,0.605,0.618,0.631
33,89,0.631,0.644,0.657
34,44,0.657,0.670,0.684
35,52,0.684,0.697,0.711
36,10,0.711,0.725,0.740
37,10,0.740,0.754,0.769
38,17,0.769,0.784,0.798
39,14,0.798,0.814,0.829
40,14,0.829,0.845,0.860
41,16,0.860,0.876,0.892
42,4,0.892,0.909,0.925
43,9,0.925,0.942,0.959
44,3,0.959,0.976,0.993
45,10,0.993,1.011,1.029
46,2,1.029,1.047,1.065
47,6,1.065,1.083,1.102
48,0,1.102,1.121,1.140
49,0,1.140,1.159,1.178
50,4,1.178,1.198,1.218
51,0,1.218,1.238,1.258
52,2,1.258,1.279,1.300
53,0,1.300,1.321,1.342
54,0,1.342,1.363,1.385
