"Multisizer","2018-11-01  13:57"
"File name:","606__2018-11-01_83.#m4"
"Generation:","606"
"Population:",""
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-11-01  13:56"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","24534"
"Counting threshold:","0.600"
"Counts above threshold:","24534"
"Coincidence corrected:","29401"

"From","0.113"
"To","3054"
"Number ",29139
"Mean:","0.317"
"Median:","0.246"
"D(0,0):",0.798
"Mean/Median ratio:","1.290"
"Mode:","0.240"
"95% Conf. Limits:","0.314"
"95% Conf. Limits:","0.319"
"S.D.:","0.227"
"Variance:","0.0518"
"C.V.:","71.81"
"Skewness:","5.065"
"Kurtosis:","99.96"
"d10:","0.135"
"d50:","0.246"
"d90:","0.588"
"Specific Surf. Area:","68095"

"% <","Size "
10,0.135
25,0.171
50,0.246
75,0.390
90,0.588

"% >","Size "
10,0.588
25,0.390
50,0.246
75,0.171
90,0.135

"Size ","% <"
1,98.4
10,100
100,100
1000,100

"Size ","% >"
1,1.61
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,428,0.113,0.114,0.116
2,424,0.116,0.117,0.119
3,424,0.119,0.120,0.122
4,421,0.122,0.124,0.125
5,407,0.125,0.127,0.128
6,431,0.128,0.130,0.132
7,413,0.132,0.133,0.135
8,453,0.135,0.137,0.139
9,447,0.139,0.140,0.142
10,468,0.142,0.144,0.146
11,480,0.146,0.148,0.150
12,443,0.150,0.152,0.153
13,460,0.153,0.155,0.157
14,488,0.157,0.159,0.162
15,488,0.162,0.164,0.166
16,506,0.166,0.168,0.170
17,516,0.170,0.172,0.174
18,505,0.174,0.177,0.179
19,556,0.179,0.181,0.183
20,504,0.183,0.186,0.188
21,504,0.188,0.191,0.193
22,510,0.193,0.196,0.198
23,489,0.198,0.201,0.203
24,496,0.203,0.206,0.208
25,458,0.208,0.211,0.214
26,537,0.214,0.217,0.219
27,510,0.219,0.222,0.225
28,542,0.225,0.228,0.231
29,503,0.231,0.234,0.237
30,527,0.237,0.240,0.243
31,550,0.243,0.246,0.249
32,505,0.249,0.252,0.256
33,528,0.256,0.259,0.262
34,486,0.262,0.266,0.269
35,485,0.269,0.272,0.276
36,434,0.276,0.280,0.283
37,404,0.283,0.287,0.290
38,417,0.290,0.294,0.298
39,415,0.298,0.302,0.306
40,369,0.306,0.310,0.314
41,424,0.314,0.318,0.322
42,359,0.322,0.326,0.330
43,310,0.330,0.334,0.338
44,348,0.338,0.343,0.347
45,315,0.347,0.352,0.356
46,335,0.356,0.361,0.365
47,331,0.365,0.370,0.375
48,360,0.375,0.380,0.384
49,324,0.384,0.389,0.394
50,295,0.394,0.399,0.405
51,264,0.405,0.410,0.415
52,334,0.415,0.420,0.426
53,287,0.426,0.431,0.437
54,276,0.437,0.442,0.448
55,294,0.448,0.454,0.460
56,283,0.460,0.466,0.472
57,273,0.472,0.478,0.484
58,250,0.484,0.490,0.496
59,261,0.496,0.503,0.509
60,279,0.509,0.516,0.522
61,245,0.522,0.529,0.536
62,246,0.536,0.543,0.550
63,246,0.550,0.557,0.564
