"Multisizer","2019-11-21  19:08"
"File name:","50K_M1_2019-11-21_20.#m4"
"Generation:","50K"
"Population:","M1"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2019-11-21  19:08"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","21421"
"Counting threshold:","0.600"
"Counts above threshold:","21421"
"Coincidence corrected:","21785"

"From","0.113"
"To","22.45"
"Number ",21778
"Mean:","0.844"
"Median:","0.819"
"D(0,0):",1.155
"Mean/Median ratio:","1.030"
"Mode:","0.784"
"95% Conf. Limits:","0.841"
"95% Conf. Limits:","0.847"
"S.D.:","0.245"
"Variance:","0.0601"
"C.V.:","29.06"
"Skewness:","1.387"
"Kurtosis:","9.561"
"d10:","0.582"
"d50:","0.819"
"d90:","1.131"
"Specific Surf. Area:","50740"

"% <","Size "
10,0.582
25,0.688
50,0.819
75,0.976
90,1.131

"% >","Size "
10,1.131
25,0.976
50,0.819
75,0.688
90,0.582

"Size ","% <"
1,78.5
10,100
100,100
1000,100

"Size ","% >"
1,21.5
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,69,0.113,0.117,0.121
2,63,0.121,0.126,0.130
3,24,0.130,0.135,0.140
4,16,0.140,0.144,0.149
5,8,0.149,0.154,0.159
6,4,0.159,0.165,0.170
7,3,0.170,0.175,0.181
8,4,0.181,0.186,0.192
9,1,0.192,0.198,0.204
10,4,0.204,0.210,0.217
11,4,0.217,0.223,0.229
12,4,0.229,0.236,0.243
13,0,0.243,0.250,0.257
14,0,0.257,0.264,0.271
15,6,0.271,0.279,0.286
16,4,0.286,0.294,0.302
17,5,0.302,0.310,0.318
18,11,0.318,0.326,0.334
19,12,0.334,0.343,0.351
20,26,0.351,0.360,0.369
21,11,0.369,0.378,0.387
22,30,0.387,0.397,0.406
23,47,0.406,0.416,0.426
24,66,0.426,0.436,0.446
25,113,0.446,0.456,0.467
26,135,0.467,0.478,0.488
27,266,0.488,0.499,0.510
28,258,0.510,0.522,0.533
29,331,0.533,0.545,0.556
30,465,0.556,0.568,0.581
31,601,0.581,0.593,0.605
32,694,0.605,0.618,0.631
33,853,0.631,0.644,0.657
34,1025,0.657,0.670,0.684
35,1061,0.684,0.697,0.711
36,1205,0.711,0.725,0.740
37,1295,0.740,0.754,0.769
38,1331,0.769,0.784,0.798
39,1307,0.798,0.814,0.829
40,1228,0.829,0.845,0.860
41,1224,0.860,0.876,0.892
42,1096,0.892,0.909,0.925
43,1082,0.925,0.942,0.959
44,959,0.959,0.976,0.993
45,871,0.993,1.011,1.029
46,771,1.029,1.047,1.065
47,689,1.065,1.083,1.102
48,575,1.102,1.121,1.140
49,531,1.140,1.159,1.178
50,317,1.178,1.198,1.218
51,248,1.218,1.238,1.258
52,196,1.258,1.279,1.300
53,132,1.300,1.321,1.342
54,111,1.342,1.363,1.385
55,63,1.385,1.407,1.429
56,40,1.429,1.452,1.474
57,35,1.474,1.497,1.520
58,40,1.520,1.543,1.567
59,22,1.567,1.591,1.614
60,31,1.614,1.639,1.663
61,31,1.663,1.688,1.713
