"Multisizer","2019-11-22  11:10"
"File name:","10K_P2_2019-11-22_08.#m4"
"Generation:","10K"
"Population:","P2"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2019-11-22  11:10"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","19741"
"Counting threshold:","0.600"
"Counts above threshold:","19741"
"Coincidence corrected:","20026"

"From","0.113"
"To","22.45"
"Number ",19977
"Mean:","0.928"
"Median:","0.855"
"D(0,0):",1.166
"Mean/Median ratio:","1.086"
"Mode:","0.814"
"95% Conf. Limits:","0.919"
"95% Conf. Limits:","0.938"
"S.D.:","0.708"
"Variance:","0.502"
"C.V.:","76.29"
"Skewness:","13.72"
"Kurtosis:","265.2"
"d10:","0.571"
"d50:","0.855"
"d90:","1.274"
"Specific Surf. Area:","48362"

"% <","Size "
10,0.571
25,0.701
50,0.855
75,1.051
90,1.274

"% >","Size "
10,1.274
25,1.051
50,0.855
75,0.701
90,0.571

"Size ","% <"
1,70.1
10,99.8
100,100
1000,100

"Size ","% >"
1,29.9
10,0.18
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,114,0.113,0.117,0.121
2,82,0.121,0.126,0.130
3,92,0.130,0.135,0.140
4,66,0.140,0.144,0.149
5,67,0.149,0.154,0.159
6,56,0.159,0.165,0.170
7,57,0.170,0.175,0.181
8,29,0.181,0.186,0.192
9,29,0.192,0.198,0.204
10,40,0.204,0.210,0.217
11,36,0.217,0.223,0.229
12,34,0.229,0.236,0.243
13,18,0.243,0.250,0.257
14,18,0.257,0.264,0.271
15,34,0.271,0.279,0.286
16,12,0.286,0.294,0.302
17,20,0.302,0.310,0.318
18,13,0.318,0.326,0.334
19,34,0.334,0.343,0.351
20,36,0.351,0.360,0.369
21,15,0.369,0.378,0.387
22,39,0.387,0.397,0.406
23,28,0.406,0.416,0.426
24,33,0.426,0.436,0.446
25,96,0.446,0.456,0.467
26,89,0.467,0.478,0.488
27,134,0.488,0.499,0.510
28,144,0.510,0.522,0.533
29,224,0.533,0.545,0.556
30,313,0.556,0.568,0.581
31,427,0.581,0.593,0.605
32,511,0.605,0.618,0.631
33,628,0.631,0.644,0.657
34,773,0.657,0.670,0.684
35,903,0.684,0.697,0.711
36,964,0.711,0.725,0.740
37,922,0.740,0.754,0.769
38,1062,0.769,0.784,0.798
39,1015,0.798,0.814,0.829
40,975,0.829,0.845,0.860
41,985,0.860,0.876,0.892
42,999,0.892,0.909,0.925
43,835,0.925,0.942,0.959
44,859,0.959,0.976,0.993
45,746,0.993,1.011,1.029
46,742,1.029,1.047,1.065
47,648,1.065,1.083,1.102
48,583,1.102,1.121,1.140
49,537,1.140,1.159,1.178
50,444,1.178,1.198,1.218
51,359,1.218,1.238,1.258
52,335,1.258,1.279,1.300
53,284,1.300,1.321,1.342
54,201,1.342,1.363,1.385
55,135,1.385,1.407,1.429
56,136,1.429,1.452,1.474
57,140,1.474,1.497,1.520
58,91,1.520,1.543,1.567
59,67,1.567,1.591,1.614
60,80,1.614,1.639,1.663
61,58,1.663,1.688,1.713
62,61,1.713,1.738,1.764
63,58,1.764,1.789,1.815
64,44,1.815,1.842,1.868
65,33,1.868,1.895,1.922
66,22,1.922,1.949,1.976
67,25,1.976,2.004,2.032
68,23,2.032,2.060,2.089
69,25,2.089,2.118,2.147
70,8,2.147,2.176,2.206
71,8,2.206,2.236,2.265
72,18,2.265,2.296,2.327
73,14,2.327,2.358,2.389
74,15,2.389,2.420,2.452
75,22,2.452,2.484,2.516
76,9,2.516,2.549,2.582
77,8,2.582,2.615,2.648
78,6,2.648,2.682,2.716
79,6,2.716,2.750,2.785
80,2,2.785,2.820,2.855
81,6,2.855,2.890,2.926
82,3,2.926,2.962,2.998
83,6,2.998,3.035,3.071
84,2,3.071,3.109,3.146
85,0,3.146,3.184,3.222
86,6,3.222,3.261,3.299
87,2,3.299,3.338,3.377
88,0,3.377,3.417,3.457
89,6,3.457,3.497,3.538
90,2,3.538,3.579,3.620
91,2,3.620,3.661,3.703
92,0,3.703,3.745,3.788
93,0,3.788,3.831,3.873
94,2,3.873,3.917,3.961
95,3,3.961,4.005,4.049
96,4,4.049,4.094,4.139
97,2,4.139,4.184,4.230
98,2,4.230,4.276,4.322
99,0,4.322,4.369,4.416
100,4,4.416,4.463,4.511
101,4,4.511,4.559,4.607
102,0,4.607,4.656,4.705
103,2,4.705,4.755,4.804
104,4,4.804,4.854,4.905
105,2,4.905,4.956,5.007
106,0,5.007,5.058,5.110
107,2,5.110,5.162,5.215
108,0,5.215,5.268,5.321
109,0,5.321,5.375,5.428
110,2,5.428,5.483,5.537
111,0,5.537,5.593,5.648
112,0,5.648,5.704,5.760
113,0,5.760,5.816,5.873
114,2,5.873,5.931,5.988
115,0,5.988,6.046,6.104
116,0,6.104,6.163,6.222
117,0,6.222,6.282,6.342
118,0,6.342,6.402,6.462
119,0,6.462,6.524,6.585
120,0,6.585,6.647,6.709
121,0,6.709,6.772,6.834
122,0,6.834,6.898,6.961
123,0,6.961,7.026,7.090
124,0,7.090,7.155,7.220
125,2,7.220,7.286,7.352
126,0,7.352,7.419,7.485
127,0,7.485,7.553,7.620
128,1,7.620,7.689,7.757
129,0,7.757,7.826,7.895
130,2,7.895,7.965,8.035
131,0,8.035,8.106,8.176
132,4,8.176,8.248,8.319
133,0,8.319,8.392,8.464
134,2,8.464,8.537,8.611
135,2,8.611,8.685,8.759
136,0,8.759,8.834,8.909
137,0,8.909,8.984,9.060
138,0,9.060,9.137,9.213
139,2,9.213,9.291,9.368
140,0,9.368,9.447,9.525
141,0,9.525,9.604,9.683
142,0,9.683,9.764,9.844
143,0,9.844,9.925,10.01
144,0,10.01,10.09,10.17
145,2,10.17,10.25,10.33
146,2,10.33,10.42,10.50
147,2,10.50,10.59,10.67
148,2,10.67,10.76,10.84
149,2,10.84,10.93,11.01
150,0,11.01,11.10,11.19
151,0,11.19,11.28,11.37
152,0,11.37,11.45,11.54
153,0,11.54,11.63,11.72
154,0,11.72,11.81,11.91
155,2,11.91,12.00,12.09
156,2,12.09,12.18,12.27
157,2,12.27,12.37,12.46
158,2,12.46,12.56,12.65
159,0,12.65,12.75,12.84
160,1,12.84,12.94,13.04
161,0,13.04,13.13,13.23
162,2,13.23,13.33,13.43
163,2,13.43,13.53,13.63
164,0,13.63,13.73,13.83
165,2,13.83,13.93,14.03
166,0,14.03,14.13,14.24
167,0,14.24,14.34,14.44
168,0,14.44,14.55,14.65
169,0,14.65,14.76,14.86
170,2,14.86,14.97,15.08
171,2,15.08,15.18,15.29
172,0,15.29,15.40,15.51
173,0,15.51,15.62,15.73
174,0,15.73,15.84,15.95
175,0,15.95,16.06,16.17
176,0,16.17,16.28,16.40
177,0,16.40,16.51,16.62
178,0,16.62,16.74,16.85
179,0,16.85,16.97,17.09
180,0,17.09,17.20,17.32
181,0,17.32,17.44,17.55
182,0,17.55,17.67,17.79
183,0,17.79,17.91,18.03
184,0,18.03,18.15,18.27
185,4,18.27,18.40,18.52
186,0,18.52,18.64,18.77
187,0,18.77,18.89,19.01
188,0,19.01,19.14,19.26
189,2,19.26,19.39,19.52
190,0,19.52,19.65,19.77
191,0,19.77,19.90,20.03
192,0,20.03,20.16,20.29
193,0,20.29,20.42,20.55
194,0,20.55,20.68,20.82
195,0,20.82,20.95,21.08
196,0,21.08,21.22,21.35
197,0,21.35,21.49,21.62
198,0,21.62,21.76,21.90
199,0,21.90,22.03,22.17
200,0,22.17,22.31,22.45
,,22.45,,

"Sequence","Time","Volume","Diameter"
"","seconds","fL","um"
1,0.000,1.121,1.289
2,0.002,0.989,1.236
3,0.003,0.974,1.230
4,0.005,0.780,1.142
5,0.006,0.695,1.099
6,0.008,1.010,1.245
7,0.009,1.249,1.336
8,0.011,1.003,1.242
9,0.013,0.678,1.090
10,0.014,0.916,1.205
11,0.016,0.826,1.164
12,0.017,0.932,1.212
13,0.019,1.294,1.352
14,0.021,0.981,1.233
15,0.022,0.867,1.183
16,0.024,0.691,1.097
17,0.025,0.762,1.133
18,0.027,0.856,1.178
19,0.028,0.742,1.123
20,0.030,0.809,1.156
21,0.032,0.473,0.967
22,0.033,0.671,1.086
23,0.035,0.967,1.227
24,0.036,0.163,0.678
25,0.038,1.437,1.400
26,0.039,0.996,1.239
27,0.041,1.095,1.279
28,0.043,1.010,1.245
29,0.044,0.669,1.085
30,0.046,1.108,1.284
31,0.047,0.843,1.172
32,0.049,0.749,1.127
33,0.051,1.145,1.298
34,0.052,0.528,1.003
35,0.054,0.567,1.027
36,0.055,1.440,1.401
37,0.057,0.841,1.171
38,0.058,0.794,1.149
39,0.060,1.148,1.299
40,0.062,0.647,1.073
41,0.063,1.406,1.390
42,0.065,0.905,1.200
43,0.066,1.075,1.271
44,0.068,0.722,1.113
45,0.069,1.364,1.376
46,0.071,0.301,0.831
47,0.073,1.037,1.256
48,0.074,0.758,1.131
49,0.076,1.306,1.356
50,0.077,0.643,1.071
51,0.079,1.114,1.286
52,0.081,0.772,1.138
53,0.082,0.796,1.150
54,0.084,0.900,1.198
55,0.085,1.196,1.317
56,0.087,0.788,1.146
57,0.088,0.453,0.953
58,0.090,1.020,1.249
59,0.091,0.293,0.824
60,0.093,1.003,1.242
61,0.094,0.513,0.994
62,0.095,0.935,1.213
63,0.096,0.792,1.148
64,0.098,1.185,1.313
65,0.099,1.142,1.297
66,0.100,1.235,1.331
67,0.102,1.335,1.366
68,0.103,0.839,1.170
69,0.104,0.256,0.788
70,0.105,0.885,1.191
71,0.107,0.549,1.016
72,0.108,0.790,1.147
73,0.109,0.474,0.967
74,0.111,0.594,1.043
75,0.112,0.751,1.128
76,0.113,0.843,1.172
77,0.115,2.749,1.738
78,0.116,0.740,1.122
79,0.117,1.352,1.372
80,0.118,1.636,1.462
81,0.120,1.001,1.241
82,0.121,0.199,0.724
83,0.122,1.415,1.393
84,0.124,0.352,0.876
85,0.125,2.053,1.577
86,0.126,1.114,1.286
87,0.127,0.770,1.137
88,0.129,0.601,1.047
89,0.130,1.229,1.329
90,0.131,1.114,1.286
91,0.133,1.134,1.294
92,0.134,1.418,1.394
93,0.135,0.276,0.808
94,0.136,0.127,0.624
95,0.138,0.776,1.140
96,0.139,0.900,1.198
97,0.140,2.443,1.671
98,0.142,1.550,1.436
99,0.143,1.573,1.443
100,0.144,1.164,1.305
101,0.145,0.967,1.227
102,0.147,1.412,1.392
103,0.148,0.939,1.215
104,0.149,0.627,1.062
105,0.151,0.606,1.050
106,0.152,1.725,1.488
107,0.153,1.124,1.290
108,0.155,0.762,1.133
109,0.156,2.057,1.578
110,0.157,0.178,0.698
111,0.158,3.079,1.805
112,0.160,0.803,1.153
113,0.161,0.824,1.163
114,0.162,0.660,1.080
115,0.164,1.108,1.284
116,0.165,0.594,1.043
117,0.166,0.977,1.231
118,0.167,0.800,1.152
119,0.169,0.611,1.053
120,0.170,1.640,1.463
121,0.171,1.226,1.328
122,0.173,1.379,1.381
123,0.174,0.819,1.161
124,0.175,1.764,1.499
125,0.176,0.530,1.004
126,0.178,0.730,1.117
127,0.179,1.440,1.401
128,0.180,0.360,0.883
129,0.182,1.180,1.311
130,0.183,1.202,1.319
131,0.184,1.001,1.241
132,0.185,0.891,1.194
133,0.187,1.088,1.276
134,0.188,1.437,1.400
135,0.189,0.847,1.174
136,0.191,1.515,1.425
137,0.192,0.946,1.218
138,0.193,0.636,1.067
139,0.195,2.238,1.623
140,0.196,1.078,1.272
141,0.197,1.992,1.561
142,0.198,0.998,1.240
143,0.200,1.182,1.312
144,0.201,1.704,1.482
145,0.202,0.880,1.189
146,0.204,0.638,1.068
147,0.205,1.265,1.342
148,0.206,1.792,1.507
149,0.207,0.849,1.175
150,0.209,6.674,2.336
151,0.210,0.581,1.035
152,0.211,4.498,2.048
153,0.213,0.876,1.187
154,0.214,0.686,1.094
155,0.215,0.762,1.133
156,0.216,0.824,1.163
157,0.218,0.958,1.223
158,0.219,0.867,1.183
159,0.220,0.461,0.958
160,0.222,0.710,1.107
161,0.223,0.852,1.176
162,0.224,0.125,0.621
163,0.225,2.374,1.655
164,0.227,0.634,1.066
165,0.228,280.2,8.119
166,0.229,2.073,1.582
167,0.231,0.118,0.608
168,0.232,0.128,0.625
169,0.233,0.144,0.651
170,0.235,1.050,1.261
171,0.236,1.177,1.310
172,0.237,0.114,0.601
173,0.238,0.764,1.134
174,0.240,2.007,1.565
175,0.241,1.003,1.242
176,0.242,1.057,1.264
177,0.244,1.116,1.287
178,0.245,1.174,1.309
179,0.246,0.768,1.136
180,0.247,1.127,1.291
181,0.249,0.693,1.098
182,0.250,1.249,1.336
183,0.251,1.813,1.513
184,0.253,0.914,1.204
185,0.254,1.343,1.369
186,0.255,0.254,0.786
187,0.256,0.301,0.831
188,0.258,0.701,1.102
189,0.259,1.040,1.257
190,0.260,0.544,1.013
191,0.262,1.440,1.401
192,0.263,1.268,1.343
193,0.264,0.708,1.106
194,0.265,0.896,1.196
195,0.267,1.153,1.301
196,0.268,0.807,1.155
197,0.269,0.705,1.104
198,0.271,0.691,1.097
199,0.272,0.487,0.976
200,0.273,1.095,1.279
201,0.275,1.352,1.372
202,0.276,1.150,1.300
203,0.277,1.106,1.283
204,0.278,1.633,1.461
205,0.280,0.693,1.098
206,0.281,1.288,1.350
207,0.282,0.822,1.162
208,0.284,0.502,0.986
209,0.285,0.807,1.155
210,0.286,0.624,1.060
211,0.287,1.288,1.350
212,0.289,1.124,1.290
213,0.290,1.285,1.349
214,0.291,1.042,1.258
215,0.293,0.654,1.077
216,0.294,0.746,1.125
217,0.295,1.180,1.311
218,0.297,0.970,1.228
219,0.298,1.169,1.307
220,0.299,1.534,1.431
221,0.301,0.970,1.228
222,0.302,0.869,1.184
223,0.303,0.744,1.124
224,0.305,1.358,1.374
225,0.306,1.047,1.260
226,0.307,0.986,1.235
227,0.309,0.981,1.233
228,0.310,1.468,1.410
229,0.311,0.981,1.233
230,0.313,1.443,1.402
231,0.314,1.045,1.259
232,0.315,1.132,1.293
233,0.316,0.669,1.085
234,0.318,0.245,0.777
235,0.319,1.137,1.295
236,0.320,1.083,1.274
237,0.322,1.235,1.331
238,0.323,0.559,1.022
239,0.324,0.800,1.152
240,0.326,1.842,1.521
241,0.327,0.905,1.200
242,0.328,1.403,1.389
243,0.330,1.590,1.448
244,0.331,1.202,1.319
245,0.332,1.127,1.291
246,0.334,0.878,1.188
247,0.335,0.712,1.108
248,0.336,2.157,1.603
249,0.338,0.970,1.228
250,0.339,1.023,1.250
251,0.340,1.308,1.357
252,0.342,0.486,0.975
253,0.343,0.582,1.036
254,0.344,1.111,1.285
255,0.346,1.169,1.307
256,0.347,1.240,1.333
257,0.348,1.111,1.285
258,0.350,1.156,1.302
259,0.351,1.177,1.310
260,0.352,1.095,1.279
261,0.354,1.006,1.243
262,0.355,0.584,1.037
263,0.356,2.632,1.713
264,0.358,0.636,1.067
265,0.359,1.291,1.351
266,0.360,0.960,1.224
267,0.362,0.817,1.160
268,0.363,1.067,1.268
269,0.364,1.164,1.305
270,0.365,0.858,1.179
271,0.367,0.852,1.176
272,0.368,0.918,1.206
273,0.369,1.013,1.246
274,0.371,1.646,1.465
275,0.372,0.541,1.011
276,0.373,0.288,0.819
277,0.375,0.350,0.875
278,0.376,0.638,1.068
279,0.377,1.613,1.455
280,0.379,1.525,1.428
281,0.380,1.660,1.469
282,0.381,0.682,1.092
283,0.383,1.185,1.313
284,0.384,1.003,1.242
285,0.385,1.114,1.286
286,0.387,0.948,1.219
287,0.388,1.182,1.312
288,0.389,0.776,1.140
289,0.391,1.015,1.247
290,0.392,1.424,1.396
291,0.393,0.854,1.177
292,0.395,0.843,1.172
293,0.396,1.619,1.457
294,0.397,1.062,1.266
295,0.399,1.090,1.277
296,0.400,0.564,1.025
297,0.401,0.782,1.143
298,0.403,0.807,1.155
299,0.404,1.037,1.256
300,0.405,1.085,1.275
301,0.407,1.265,1.342
302,0.408,0.885,1.191
303,0.409,0.632,1.065
304,0.411,0.751,1.128
305,0.412,0.970,1.228
306,0.413,0.852,1.176
307,0.415,0.663,1.082
308,0.416,1.667,1.471
309,0.417,1.083,1.274
310,0.418,2.327,1.644
311,0.420,0.762,1.133
312,0.421,0.887,1.192
313,0.422,0.392,0.908
314,0.424,0.907,1.201
315,0.425,0.794,1.149
316,0.426,0.955,1.222
317,0.428,0.706,1.105
318,0.429,0.784,1.144
319,0.430,0.561,1.023
320,0.432,1.288,1.350
321,0.433,1.525,1.428
322,0.434,1.832,1.518
323,0.436,1.263,1.341
324,0.437,0.786,1.145
325,0.438,0.678,1.090
326,0.440,0.977,1.231
327,0.441,0.958,1.223
328,0.442,1.008,1.244
329,0.444,0.631,1.064
330,0.445,0.672,1.087
331,0.446,2.141,1.599
332,0.448,1.406,1.390
333,0.449,1.010,1.245
334,0.450,1.268,1.343
335,0.452,1.400,1.388
336,0.453,1.458,1.407
337,0.454,1.090,1.277
338,0.456,1.025,1.251
339,0.457,2.022,1.569
340,0.458,0.215,0.744
341,0.460,1.075,1.271
342,0.461,1.025,1.251
343,0.462,3.541,1.891
344,0.464,1.465,1.409
345,0.465,0.951,1.220
346,0.466,1.291,1.351
347,0.467,0.841,1.171
348,0.469,1.412,1.392
349,0.470,1.534,1.431
350,0.471,0.822,1.162
351,0.473,2.806,1.750
352,0.474,0.697,1.100
353,0.475,0.951,1.220
354,0.477,0.811,1.157
355,0.478,0.638,1.068
356,0.479,0.724,1.114
357,0.481,1.265,1.342
358,0.482,1.067,1.268
359,0.483,0.796,1.150
360,0.485,0.710,1.107
361,0.486,0.364,0.886
362,0.487,0.907,1.201
363,0.489,1.623,1.458
364,0.490,0.960,1.224
365,0.491,0.974,1.230
366,0.493,1.340,1.368
367,0.494,1.541,1.433
368,0.495,1.317,1.360
369,0.496,1.030,1.253
370,0.498,1.188,1.314
371,0.499,1.502,1.421
372,0.500,1.606,1.453
373,0.501,1.311,1.358
374,0.503,0.618,1.057
375,0.504,0.631,1.064
376,0.505,0.887,1.192
377,0.507,1.060,1.265
378,0.508,0.856,1.178
379,0.509,0.918,1.206
380,0.510,1.169,1.307
381,0.512,0.622,1.059
382,0.513,0.784,1.144
383,0.514,0.800,1.152
384,0.515,0.843,1.172
385,0.517,0.935,1.213
386,0.518,1.042,1.258
387,0.519,1.095,1.279
388,0.521,0.184,0.706
389,0.522,0.998,1.240
390,0.523,0.722,1.113
391,0.524,0.606,1.050
392,0.526,0.518,0.997
393,0.527,1.207,1.321
394,0.528,1.431,1.398
395,0.529,1.842,1.521
396,0.531,1.593,1.449
397,0.532,1.303,1.355
398,0.533,0.656,1.078
399,0.535,0.843,1.172
400,0.536,1.229,1.329
401,0.537,1.140,1.296
402,0.538,1.224,1.327
403,0.540,1.161,1.304
404,0.541,0.661,1.081
405,0.542,1.121,1.289
406,0.544,1.684,1.476
407,0.545,0.640,1.069
408,0.546,0.796,1.150
409,0.547,1.119,1.288
410,0.549,1.280,1.347
411,0.550,0.858,1.179
412,0.551,0.608,1.051
413,0.552,0.732,1.118
414,0.554,0.559,1.022
415,0.555,0.736,1.120
416,0.556,0.923,1.208
417,0.558,0.882,1.190
418,0.559,1.055,1.263
419,0.560,1.954,1.551
420,0.561,24.19,3.588
421,0.563,0.720,1.112
422,0.564,0.643,1.071
423,0.565,0.121,0.614
424,0.566,0.650,1.075
425,0.568,0.511,0.992
426,0.569,1.323,1.362
427,0.570,0.587,1.039
428,0.572,1.003,1.242
429,0.573,0.939,1.215
430,0.574,0.876,1.187
431,0.575,1.103,1.282
432,0.577,1.161,1.304
433,0.578,1.828,1.517
434,0.579,0.742,1.123
435,0.580,1.119,1.288
436,0.582,0.918,1.206
437,0.583,0.533,1.006
438,0.584,1.449,1.404
439,0.586,0.811,1.157
440,0.587,0.878,1.188
441,0.588,0.898,1.197
442,0.589,0.930,1.211
443,0.591,0.898,1.197
444,0.592,1.191,1.315
445,0.593,0.671,1.086
446,0.594,1.080,1.273
447,0.596,1.583,1.446
448,0.597,1.180,1.311
449,0.598,0.889,1.193
450,0.600,1.018,1.248
451,0.601,0.661,1.081
452,0.602,0.631,1.064
453,0.603,0.701,1.102
454,0.605,1.148,1.299
455,0.606,0.764,1.134
456,0.607,0.734,1.119
457,0.608,2.417,1.665
458,0.610,1.525,1.428
459,0.611,1.260,1.340
460,0.612,0.885,1.191
461,0.614,1.073,1.270
462,0.615,0.601,1.047
463,0.616,1.232,1.330
464,0.617,1.311,1.358
465,0.619,0.499,0.984
466,0.620,1.140,1.296
467,0.621,0.882,1.190
468,0.622,1.210,1.322
469,0.624,1.177,1.310
470,0.625,0.724,1.114
471,0.626,1.174,1.309
472,0.628,0.852,1.176
473,0.629,1.224,1.327
474,0.630,0.574,1.031
475,0.631,1.340,1.368
476,0.633,0.805,1.154
477,0.634,0.852,1.176
478,0.635,0.736,1.120
479,0.636,0.689,1.096
480,0.638,1.042,1.258
481,0.639,0.819,1.161
482,0.640,0.867,1.183
483,0.642,1.065,1.267
484,0.643,0.730,1.117
485,0.644,2.595,1.705
486,0.645,1.166,1.306
487,0.647,1.364,1.376
488,0.648,0.891,1.194
489,0.649,0.304,0.834
490,0.651,1.028,1.252
491,0.652,0.672,1.087
492,0.653,0.856,1.178
493,0.654,0.663,1.082
494,0.656,0.485,0.975
495,0.657,0.965,1.226
496,0.658,1.477,1.413
497,0.659,0.824,1.163
498,0.661,1.409,1.391
499,0.662,1.332,1.365
500,0.663,1.920,1.542
501,0.665,1.879,1.531
502,0.666,1.606,1.453
503,0.667,0.935,1.213
504,0.668,0.118,0.609
505,0.670,0.780,1.142
506,0.671,0.714,1.109
507,0.672,1.653,1.467
508,0.673,1.691,1.478
