"Multisizer","2019-11-27  15:02"
"File name:","2K_M5_2019-11-27_08.#m4"
"Generation:","2K"
"Population:","M5"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2019-11-27  15:01"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","29921"
"Counting threshold:","0.600"
"Counts above threshold:","29921"
"Coincidence corrected:","30501"

"From","0.113"
"To","22.45"
"Number ",30498
"Mean:","0.574"
"Median:","0.521"
"D(0,0):",1.008
"Mean/Median ratio:","1.102"
"Mode:","0.478"
"95% Conf. Limits:","0.571"
"95% Conf. Limits:","0.576"
"S.D.:","0.237"
"Variance:","0.0562"
"C.V.:","41.31"
"Skewness:","2.311"
"Kurtosis:","8.751"
"d10:","0.362"
"d50:","0.521"
"d90:","0.833"
"Specific Surf. Area:","57361"

"% <","Size "
10,0.362
25,0.427
50,0.521
75,0.647
90,0.833

"% >","Size "
10,0.833
25,0.647
50,0.521
75,0.427
90,0.362

"Size ","% <"
1,94.4
10,100
100,100
1000,100

"Size ","% >"
1,5.59
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,18,0.113,0.117,0.121
2,24,0.121,0.126,0.130
3,15,0.130,0.135,0.140
4,12,0.140,0.144,0.149
5,8,0.149,0.154,0.159
6,10,0.159,0.165,0.170
7,8,0.170,0.175,0.181
8,11,0.181,0.186,0.192
9,12,0.192,0.198,0.204
10,13,0.204,0.210,0.217
11,20,0.217,0.223,0.229
12,43,0.229,0.236,0.243
13,72,0.243,0.250,0.257
14,108,0.257,0.264,0.271
15,169,0.271,0.279,0.286
16,215,0.286,0.294,0.302
17,309,0.302,0.310,0.318
18,485,0.318,0.326,0.334
19,652,0.334,0.343,0.351
20,879,0.351,0.360,0.369
21,1185,0.369,0.378,0.387
22,1415,0.387,0.397,0.406
23,1640,0.406,0.416,0.426
24,1812,0.426,0.436,0.446
25,1815,0.446,0.456,0.467
26,1764,0.467,0.478,0.488
27,1852,0.488,0.499,0.510
28,1694,0.510,0.522,0.533
29,1710,0.533,0.545,0.556
30,1572,0.556,0.568,0.581
31,1493,0.581,0.593,0.605
32,1337,0.605,0.618,0.631
33,1149,0.631,0.644,0.657
34,1049,0.657,0.670,0.684
35,817,0.684,0.697,0.711
36,704,0.711,0.725,0.740
37,574,0.740,0.754,0.769
38,440,0.769,0.784,0.798
39,364,0.798,0.814,0.829
40,340,0.829,0.845,0.860
41,269,0.860,0.876,0.892
42,265,0.892,0.909,0.925
43,229,0.925,0.942,0.959
44,186,0.959,0.976,0.993
45,195,0.993,1.011,1.029
46,151,1.029,1.047,1.065
47,146,1.065,1.083,1.102
48,150,1.102,1.121,1.140
49,166,1.140,1.159,1.178
50,120,1.178,1.198,1.218
51,96,1.218,1.238,1.258
52,96,1.258,1.279,1.300
53,110,1.300,1.321,1.342
54,91,1.342,1.363,1.385
55,60,1.385,1.407,1.429
56,61,1.429,1.452,1.474
57,52,1.474,1.497,1.520
58,45,1.520,1.543,1.567
59,28,1.567,1.591,1.614
60,29,1.614,1.639,1.663
61,24,1.663,1.688,1.713
62,17,1.713,1.738,1.764
63,12,1.764,1.789,1.815
64,18,1.815,1.842,1.868
65,11,1.868,1.895,1.922
66,8,1.922,1.949,1.976
67,22,1.976,2.004,2.032
68,6,2.032,2.060,2.089
69,4,2.089,2.118,2.147
70,9,2.147,2.176,2.206
71,2,2.206,2.236,2.265
72,2,2.265,2.296,2.327
73,0,2.327,2.358,2.389
74,3,2.389,2.420,2.452
75,0,2.452,2.484,2.516
76,2,2.516,2.549,2.582
77,4,2.582,2.615,2.648
