"Multisizer","2018-11-08  17:52"
"File name:","50K_P1_2018-11-08_100.#m4"
"Generation:","50K"
"Population:","P1"
"Control mode:","Volumetric,  50  uL"
"Acquired:","2018-11-08  17:51"
"Size bins:","400"
"From","0.600"
"To","18.00"
"Sizing threshold:","0.600"
"Total pulses:","22092"
"Counting threshold:","0.600"
"Counts above threshold:","22092"
"Coincidence corrected:","26117"

"From","0.113"
"To","3054"
"Number ",25979
"Mean:","0.572"
"Median:","0.511"
"D(0,0):",0.983
"Mean/Median ratio:","1.120"
"Mode:","0.490"
"95% Conf. Limits:","0.568"
"95% Conf. Limits:","0.576"
"S.D.:","0.319"
"Variance:","0.102"
"C.V.:","55.74"
"Skewness:","2.040"
"Kurtosis:","8.015"
"d10:","0.263"
"d50:","0.511"
"d90:","0.932"
"Specific Surf. Area:","56511"

"% <","Size "
10,0.263
25,0.385
50,0.511
75,0.679
90,0.932

"% >","Size "
10,0.932
25,0.679
50,0.511
75,0.385
90,0.263

"Size ","% <"
1,91.8
10,100
100,100
1000,100

"Size ","% >"
1,8.17
10,0
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,127,0.113,0.114,0.116
2,150,0.116,0.117,0.119
3,154,0.119,0.120,0.122
4,125,0.122,0.124,0.125
5,127,0.125,0.127,0.128
6,105,0.128,0.130,0.132
7,114,0.132,0.133,0.135
8,92,0.135,0.137,0.139
9,92,0.139,0.140,0.142
10,81,0.142,0.144,0.146
11,74,0.146,0.148,0.150
12,70,0.150,0.152,0.153
13,79,0.153,0.155,0.157
14,49,0.157,0.159,0.162
15,50,0.162,0.164,0.166
16,56,0.166,0.168,0.170
17,55,0.170,0.172,0.174
18,49,0.174,0.177,0.179
19,41,0.179,0.181,0.183
20,51,0.183,0.186,0.188
21,47,0.188,0.191,0.193
22,49,0.193,0.196,0.198
23,39,0.198,0.201,0.203
24,44,0.203,0.206,0.208
25,54,0.208,0.211,0.214
26,62,0.214,0.217,0.219
27,50,0.219,0.222,0.225
28,67,0.225,0.228,0.231
29,67,0.231,0.234,0.237
30,74,0.237,0.240,0.243
31,76,0.243,0.246,0.249
32,102,0.249,0.252,0.256
33,99,0.256,0.259,0.262
34,110,0.262,0.266,0.269
35,127,0.269,0.272,0.276
36,150,0.276,0.280,0.283
37,163,0.283,0.287,0.290
38,179,0.290,0.294,0.298
39,207,0.298,0.302,0.306
40,225,0.306,0.310,0.314
41,255,0.314,0.318,0.322
42,286,0.322,0.326,0.330
43,305,0.330,0.334,0.338
44,272,0.338,0.343,0.347
45,343,0.347,0.352,0.356
46,409,0.356,0.361,0.365
47,412,0.365,0.370,0.375
48,429,0.375,0.380,0.384
49,499,0.384,0.389,0.394
50,505,0.394,0.399,0.405
51,549,0.405,0.410,0.415
52,540,0.415,0.420,0.426
53,571,0.426,0.431,0.437
54,573,0.437,0.442,0.448
55,601,0.448,0.454,0.460
56,669,0.460,0.466,0.472
57,672,0.472,0.478,0.484
58,630,0.484,0.490,0.496
59,655,0.496,0.503,0.509
60,674,0.509,0.516,0.522
61,589,0.522,0.529,0.536
62,664,0.536,0.543,0.550
63,615,0.550,0.557,0.564
64,591,0.564,0.571,0.578
