"Multisizer","2020-02-14  17:40"
"File name:","0K_606_2020-02-14_02.#m4"
"Generation:","0K"
"Population:","606"
"Control mode:","Volumetric,  100  uL"
"Acquired:","2020-02-14  17:39"
"Size bins:","200"
"From","0.600"
"To","3.500"
"Sizing threshold:","0.600"
"Total pulses:","3131"
"Counting threshold:","0.600"
"Counts above threshold:","3131"
"Coincidence corrected:","3194"

"From","0.113"
"To","22.45"
"Number ",3155
"Mean:","0.436"
"Median:","0.373"
"D(0,0):",0.843
"Mean/Median ratio:","1.171"
"Mode:","0.117"
"95% Conf. Limits:","0.416"
"95% Conf. Limits:","0.457"
"S.D.:","0.582"
"Variance:","0.339"
"C.V.:","133.5"
"Skewness:","11.22"
"Kurtosis:","172.5"
"d10:","0.118"
"d50:","0.373"
"d90:","0.771"
"Specific Surf. Area:","59585"

"% <","Size "
10,0.118
25,0.134
50,0.373
75,0.565
90,0.771

"% >","Size "
10,0.771
25,0.565
50,0.373
75,0.134
90,0.118

"Size ","% <"
1,95.9
10,99.9
100,100
1000,100

"Size ","% >"
1,4.10
10,0.13
100,0
1000,0

"Volume"
"%"
10
25
50
75
90

"Bin Number","Diff.","Bin Volume (Lower)","Bin Volume (Center)","Bin Volume (Upper)"
"","Number","fL","fL","fL"
1,544,0.113,0.117,0.121
2,287,0.121,0.126,0.130
3,153,0.130,0.135,0.140
4,101,0.140,0.144,0.149
5,45,0.149,0.154,0.159
6,23,0.159,0.165,0.170
7,20,0.170,0.175,0.181
8,11,0.181,0.186,0.192
9,10,0.192,0.198,0.204
10,10,0.204,0.210,0.217
11,8,0.217,0.223,0.229
12,18,0.229,0.236,0.243
13,31,0.243,0.250,0.257
14,22,0.257,0.264,0.271
15,20,0.271,0.279,0.286
16,30,0.286,0.294,0.302
17,45,0.302,0.310,0.318
18,74,0.318,0.326,0.334
19,69,0.334,0.343,0.351
20,78,0.351,0.360,0.369
21,85,0.369,0.378,0.387
22,73,0.387,0.397,0.406
23,75,0.406,0.416,0.426
24,103,0.426,0.436,0.446
25,107,0.446,0.456,0.467
26,93,0.467,0.478,0.488
27,79,0.488,0.499,0.510
28,71,0.510,0.522,0.533
29,80,0.533,0.545,0.556
30,112,0.556,0.568,0.581
31,64,0.581,0.593,0.605
32,84,0.605,0.618,0.631
33,74,0.631,0.644,0.657
34,56,0.657,0.670,0.684
35,50,0.684,0.697,0.711
36,34,0.711,0.725,0.740
37,46,0.740,0.754,0.769
38,33,0.769,0.784,0.798
